entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,direction,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.01,stop_first,LONG,1667,1667,0,0,0,0,0,18,163,163,170,7,683,983,1,0.40971805638872225554889022195560887822435512897420515896820635872825434913017397,1.4469253294289897510980966325036603221083455344070278184480234260614934114202050,-1.0198753814852492370295015259409969481180061037639877924720244150559511698880977,-0.0085707858428314337132573485302939412117576484703059388122375524895020995800839832,-1.02500000000,0.98574866276822562747029412864855429348029375459770831515030609827562560003989876,AVAILABLE,988.2500000000,-1002.5375000000,68.4125000000,23,3,6,0,0,2026-03,-0.20489417989417989417989417989417989417989417989417989417989417989417989417989418,-0.040486798679867986798679867986798679867986798679867986798679867986798679867986799,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.01,stop_first,SHORT,1644,1644,0,0,0,0,0,18,163,163,170,7,668,976,0,0.40632603406326034063260340632603406326034063260340632603406326034063260340632603,1.4555202095808383233532934131736526946107784431137724550898203592814371257485030,-1.0175332991803278688524590163934426229508196721311475409836065573770491803278689,-0.012667274939172749391727493917274939172749391727493917274939172749391727493917275,-1.02500000000,0.97903057307203363163790607811300331029968910873642210726377927978955052927034953,AVAILABLE,972.2875000000,-993.1125000000,130.6125000000,20,4,5,0,0,2026-09,-0.53571428571428571428571428571428571428571428571428571428571428571428571428571429,-0.049126059322033898305084745762711864406779661016949152542372881355932203389830508,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.01,target_first,LONG,1667,1667,0,0,0,0,0,18,163,163,170,7,701,965,1,0.42051589682063587282543491301739652069586082783443311337732453509298140371925615,1.4476462196861626248216833095577746077032810271041369472182596291012838801711840,-1.0197797927461139896373056994818652849740932642487046632124352331606217616580311,0.018423815236952609478104379124175164967006598680263947210557888422315536892621476,-1.02500000000,1.0312091150431237059712677988491876992645471058213827530580359978152349257560938,AVAILABLE,1014.8000000000,-984.0875000000,58.4125000000,19,4,5,0,0,2026-03,-0.19166666666666666666666666666666666666666666666666666666666666666666666666666667,-0.010783828382838283828382838283828382838283828382838283828382838283828382838283828,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.01,target_first,SHORT,1644,1644,0,0,0,0,0,18,163,163,170,7,686,958,0,0.41727493917274939172749391727493917274939172749391727493917274939172749391727494,1.4560313411078717201166180758017492711370262390670553935860058309037900874635569,-1.0173930062630480167014613778705636743215031315240083507306889352818371607515658,0.014704987834549878345498783454987834549878345498783454987834549878345498783454988,-1.02500000000,1.0248034576071204134764598001872443025149731317250843240608928731740474266733356,AVAILABLE,998.8375000000,-974.6625000000,115.6125000000,20,4,5,0,0,2026-09,-0.53571428571428571428571428571428571428571428571428571428571428571428571428571429,-0.022643008474576271186440677966101694915254237288135593220338983050847457627118644,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.02,stop_first,LONG,1667,1667,0,0,0,0,0,18,163,163,170,7,682,985,0,0.40911817636472705458908218356328734253149370125974805038992201559688062387522496,1.4240285923753665689149560117302052785923753665689149560117302052785923753665689,-1.0427918781725888324873096446700507614213197969543147208121827411167512690355330,-0.033570785842831433713257348530293941211757648470305938812237552489502099580083983,-1.05000000000,0.94551672102419315581950055980139220172321472034269580879131577666358370247772964,AVAILABLE,971.1875000000,-1027.1500000000,93.5250000000,23,3,6,0,0,2026-03,-0.22989417989417989417989417989417989417989417989417989417989417989417989417989418,-0.065486798679867986798679867986798679867986798679867986798679867986798679867986799,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.02,stop_first,SHORT,1644,1644,0,0,0,0,0,18,163,163,170,7,668,976,0,0.40632603406326034063260340632603406326034063260340632603406326034063260340632603,1.4305202095808383233532934131736526946107784431137724550898203592814371257485030,-1.0425332991803278688524590163934426229508196721311475409836065573770491803278689,-0.037667274939172749391727493917274939172749391727493917274939172749391727493917275,-1.05000000000,0.93914079679610815591946044888883428950504293559047186152504268989324455473519981,AVAILABLE,955.5875000000,-1017.5125000000,151.5125000000,20,4,5,0,0,2026-09,-0.56071428571428571428571428571428571428571428571428571428571428571428571428571429,-0.074126059322033898305084745762711864406779661016949152542372881355932203389830508,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.02,target_first,LONG,1667,1667,0,0,0,0,0,18,163,163,170,7,700,967,0,0.41991601679664067186562687462507498500299940011997600479904019196160767846430714,1.4246964285714285714285714285714285714285714285714285714285714285714285714285714,-1.0426577042399172699069286452947259565667011375387797311271975180972078593588418,-0.0065761847630473905218956208758248350329934013197360527894421115776844631073785243,-1.05000000000,0.98912720059509050334738408132903545747582444830151252169600793454004463178775105,AVAILABLE,997.2875000000,-1008.2500000000,74.8875000000,19,4,5,0,0,2026-03,-0.21666666666666666666666666666666666666666666666666666666666666666666666666666667,-0.035783828382838283828382838283828382838283828382838283828382838283828382838283828,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.02,target_first,SHORT,1644,1644,0,0,0,0,0,18,163,163,170,7,686,958,0,0.41727493917274939172749391727493917274939172749391727493917274939172749391727494,1.4310313411078717201166180758017492711370262390670553935860058309037900874635569,-1.0423930062630480167014613778705636743215031315240083507306889352818371607515658,-0.010295012165450121654501216545012165450121654501216545012165450121654501216545012,-1.05000000000,0.98305148393395836723453792136589517956164177796692911414587740489929777566373343,AVAILABLE,981.6875000000,-998.6125000000,136.5125000000,20,4,5,0,0,2026-09,-0.56071428571428571428571428571428571428571428571428571428571428571428571428571429,-0.047643008474576271186440677966101694915254237288135593220338983050847457627118644,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0,stop_first,LONG,1667,1667,0,0,0,0,0,5,163,163,170,7,557,1110,0,0.33413317336532693461307738452309538092381523695260947810437912417516496700659868,1.9308572710951526032315978456014362657091561938958707360861759425493716337522442,-0.99362612612612612612612612612612612612612612612612612612612612612612612612612613,-0.016459208158368326334733053389322135572885422915416916616676664667066586682663467,-1.00000000000,0.97512296847020422966203504318063331595530067774327356801233084751909694675521908,AVAILABLE,1075.4875000000,-1102.9250000000,119.7250000000,24,4,5,0,0,2026-03,-0.30112433862433862433862433862433862433862433862433862433862433862433862433862434,-0.066320132013201320132013201320132013201320132013201320132013201320132013201320132,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0,stop_first,SHORT,1644,1644,0,0,0,0,0,8,163,163,170,7,561,1083,0,0.34124087591240875912408759124087591240875912408759124087591240875912408759124088,1.9454750445632798573975044563279857397504456327985739750445632798573975044563280,-0.99216297322253000923361034164358264081255771006463527239150507848568790397045245,0.010279197080291970802919708029197080291970802919708029197080291970802919708029197,-1.00000000000,1.0157271320715208059468828887518758506764695617780156117309012226474796710135992,AVAILABLE,1091.4115000000,-1074.5125000000,126.0135000000,24,4,5,0,0,2026-09,-0.42142857142857142857142857142857142857142857142857142857142857142857142857142857,-0.033713629943502824858757062146892655367231638418079096045197740112994350282485876,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0,target_first,LONG,1667,1667,0,0,0,0,0,5,163,163,170,7,562,1105,0,0.33713257348530293941211757648470305938812237552489502099580083983203359328134373,1.9314724199288256227758007117437722419928825622775800711743772241992882562277580,-0.99359728506787330316742081447963800904977375565610859728506787330316742081447964,-0.0074610077984403119376124775044991001799640071985602879424115176964607078584283143,-1.00000000000,0.98867181273766423025252180249106268643122253341530614568390372748593938565931188,AVAILABLE,1085.4875000000,-1097.9250000000,116.7250000000,24,4,5,0,0,2026-03,-0.28525132275132275132275132275132275132275132275132275132275132275132275132275132,-0.056419141914191419141914191419141914191419141914191419141914191419141914191419142,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0,target_first,SHORT,1644,1644,0,0,0,0,0,8,163,163,170,7,569,1075,0,0.34610705596107055961070559610705596107055961070559610705596107055961070559610706,1.9462416520210896309314586994727592267135325131810193321616871704745166959578207,-0.99210465116279069767441860465116279069767441860465116279069767441860465116279070,0.024877737226277372262773722627737226277372262773722627737226277372262773722627737,-1.00000000000,1.0383483550356887518899215902298379062598891246000398495094994198380234643288288,AVAILABLE,1107.4115000000,-1066.5125000000,124.2635000000,24,4,5,0,0,2026-09,-0.42142857142857142857142857142857142857142857142857142857142857142857142857142857,-0.018883121468926553672316384180790960451977401129943502824858757062146892655367232,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.01,stop_first,LONG,1667,1667,0,0,0,0,0,5,163,163,170,7,556,1110,1,0.33353329334133173365326934613077384523095380923815236952609478104379124175164967,1.9092850719424460431654676258992805755395683453237410071942446043165467625899281,-1.0186261261261261261261261261261261261261261261261261261261261261261261261261261,-0.041459208158368326334733053389322135572885422915416916616676664667066586682663467,-1.02500000000,0.93887500829150728547106816724522961947509231211444491122559533022309682269440821,AVAILABLE,1061.5625000000,-1130.6750000000,136.4750000000,24,4,5,0,0,2026-03,-0.32612433862433862433862433862433862433862433862433862433862433862433862433862434,-0.091320132013201320132013201320132013201320132013201320132013201320132013201320132,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.01,stop_first,SHORT,1644,1644,0,0,0,0,0,8,163,163,170,7,561,1083,0,0.34124087591240875912408759124087591240875912408759124087591240875912408759124088,1.9204750445632798573975044563279857397504456327985739750445632798573975044563280,-1.0171629732225300092336103416435826408125577100646352723915050784856879039704524,-0.014720802919708029197080291970802919708029197080291970802919708029197080291970803,-1.02500000000,0.97803079646419372042620309326313161687110647134249435473804849819011199745821371,AVAILABLE,1077.3865000000,-1101.5875000000,146.9135000000,24,4,5,0,0,2026-09,-0.44642857142857142857142857142857142857142857142857142857142857142857142857142857,-0.058713629943502824858757062146892655367231638418079096045197740112994350282485876,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.01,target_first,LONG,1667,1667,0,0,0,0,0,5,163,163,170,7,561,1105,1,0.33653269346130773845230953809238152369526094781043791241751649670065986802639472,1.9098707664884135472370766488413547237076648841354723707664884135472370766488414,-1.0185972850678733031674208144796380090497737556561085972850678733031674208144796,-0.032461007798440311937612477504499100179964007198560287942411517696460707858428314,-1.02500000000,0.95192350406467949002709786326684731908844564879392297099195948647327972990982186,AVAILABLE,1071.4375000000,-1125.5500000000,133.4750000000,24,4,5,0,0,2026-03,-0.31025132275132275132275132275132275132275132275132275132275132275132275132275132,-0.081419141914191419141914191419141914191419141914191419141914191419141914191419142,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.01,target_first,SHORT,1644,1644,0,0,0,0,0,8,163,163,170,7,569,1075,0,0.34610705596107055961070559610705596107055961070559610705596107055961070559610706,1.9212416520210896309314586994727592267135325131810193321616871704745166959578207,-1.0171046511627906976744186046511627906976744186046511627906976744186046511627907,-0.00012226277372262773722627737226277372262773722627737226277372262773722627737226277,-1.02500000000,0.99981616764413348424049113420447919882018040264773467777892101382172377130706177,AVAILABLE,1093.1865000000,-1093.3875000000,137.9135000000,24,4,5,0,0,2026-09,-0.44642857142857142857142857142857142857142857142857142857142857142857142857142857,-0.043883121468926553672316384180790960451977401129943502824858757062146892655367232,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.02,stop_first,LONG,1667,1667,0,0,0,0,0,5,163,163,170,7,555,1112,0,0.33293341331733653269346130773845230953809238152369526094781043791241751649670066,1.8877027027027027027027027027027027027027027027027027027027027027027027027027027,-1.0417828237410071942446043165467625899280575539568345323741007194244604316546763,-0.066459208158368326334733053389322135572885422915416916616676664667066586682663467,-1.05000000000,0.90436677924404113210397401728584222622657185709507213224424614521402289672734335,AVAILABLE,1047.6750000000,-1158.4625000000,157.8125000000,24,4,5,0,0,2026-03,-0.35112433862433862433862433862433862433862433862433862433862433862433862433862434,-0.11632013201320132013201320132013201320132013201320132013201320132013201320132013,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.02,stop_first,SHORT,1644,1644,0,0,0,0,0,8,163,163,170,7,561,1083,0,0.34124087591240875912408759124087591240875912408759124087591240875912408759124088,1.8954750445632798573975044563279857397504456327985739750445632798573975044563280,-1.0421629732225300092336103416435826408125577100646352723915050784856879039704524,-0.039720802919708029197080291970802919708029197080291970802919708029197080291970803,-1.05000000000,0.94214302326869192517692401404317056693209883379663982811513627855979976299380904,AVAILABLE,1063.3615000000,-1128.6625000000,167.8135000000,24,4,5,0,0,2026-09,-0.47142857142857142857142857142857142857142857142857142857142857142857142857142857,-0.083713629943502824858757062146892655367231638418079096045197740112994350282485876,AVAILABLE,AVAILABLE,AVAILABLE
