entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,month,partial_month,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,stop_first,2026-03,False,801,801,0,0,0,0,0,10,22,22,22,0,397,404,0,0.49563046192259675405742821473158551810237203495630461922596754057428214731585518,0.99867758186397984886649874055415617128463476070528967254408060453400503778337531,-1.0000000000,-0.0093945068664169787765293383270911360799001248439450686641697877652933832709113608,-1.00000000000,0.98137376237623762376237623762376237623762376237623762376237623762376237623762376,AVAILABLE,396.4750000000,-404.0000000000,80.5250000000,19,0,1,0,0,2026-03,-0.0093945068664169787765293383270911360799001248439450686641697877652933832709113608,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,stop_first,2026-04,False,578,578,0,0,0,0,0,7,21,21,21,0,296,282,0,0.51211072664359861591695501730103806228373702422145328719723183391003460207612457,1.0000000000,-0.99556737588652482269503546099290780141843971631205673758865248226950354609929078,0.026384083044982698961937716262975778546712802768166089965397923875432525951557093,1.00000000000,1.0543187889581478183437221727515583259127337488869100623330365093499554764024933,AVAILABLE,296.0000000000,-280.7500000000,53.7500000000,17,1,0,0,0,2026-04,0.026384083044982698961937716262975778546712802768166089965397923875432525951557093,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,stop_first,2026-05,False,272,272,0,0,0,0,0,1,20,20,20,0,143,129,0,0.52573529411764705882352941176470588235294117647058823529411764705882352941176471,1.0000000000,-1.0000000000,0.051470588235294117647058823529411764705882352941176470588235294117647058823529412,1.00000000000,1.1085271317829457364341085271317829457364341085271317829457364341085271317829457,AVAILABLE,143.0000000000,-129.0000000000,28.0000000000,8,1,0,0,0,2026-05,0.051470588235294117647058823529411764705882352941176470588235294117647058823529412,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,stop_first,2026-06,False,696,696,0,0,0,0,0,38,21,21,21,0,310,386,0,0.44540229885057471264367816091954022988505747126436781609195402298850574712643678,1.0000000000,-1.0000000000,-0.10919540229885057471264367816091954022988505747126436781609195402298850574712644,-1.00000000000,0.80310880829015544041450777202072538860103626943005181347150259067357512953367876,AVAILABLE,310.0000000000,-386.0000000000,90.0000000000,15,0,1,0,0,2026-06,-0.10919540229885057471264367816091954022988505747126436781609195402298850574712644,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,stop_first,2026-07,False,1196,1196,0,0,0,0,0,33,22,22,22,0,533,663,0,0.44565217391304347826086956521739130434782608695652173913043478260869565217391304,0.99842870544090056285178236397748592870544090056285178236397748592870544090056285,-0.99706259426847662141779788838612368024132730015082956259426847662141779788838612,-0.10776755852842809364548494983277591973244147157190635451505016722408026755852843,-1.00000000000,0.80502305036286830471104791223087424977592551272402721417739135696484016019907647,AVAILABLE,532.1625000000,-661.0525000000,146.8900000000,29,0,1,0,0,2026-07,-0.10776755852842809364548494983277591973244147157190635451505016722408026755852843,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,stop_first,2026-08,False,362,362,0,0,0,0,0,5,21,21,21,0,189,173,0,0.52209944751381215469613259668508287292817679558011049723756906077348066298342541,0.99669312169312169312169312169312169312169312169312169312169312169312169312169312,-0.99566473988439306358381502890173410404624277456647398843930635838150289017341040,0.044544198895027624309392265193370165745856353591160220994475138121546961325966851,1.00000000000,1.0936139332365747460087082728592162554426705370101596516690856313497822931785196,AVAILABLE,188.3750000000,-172.2500000000,17.0000000000,9,1,0,0,0,2026-08,0.044544198895027624309392265193370165745856353591160220994475138121546961325966851,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,stop_first,2026-09,True,112,112,0,0,0,0,0,1,4,4,4,0,58,54,0,0.51785714285714285714285714285714285714285714285714285714285714285714285714285714,0.9875000000,-1.0000000000,0.029241071428571428571428571428571428571428571428571428571428571428571428571428571,1.00000000000,1.0606481481481481481481481481481481481481481481481481481481481481481481481481481,AVAILABLE,57.2750000000,-54.0000000000,18.0000000000,15,1,0,0,0,2026-09,0.029241071428571428571428571428571428571428571428571428571428571428571428571428571,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,2026-01,False,715,715,0,0,0,0,0,7,20,20,20,0,357,358,0,0.49930069930069930069930069930069930069930069930069930069930069930069930069930070,0.99747899159663865546218487394957983193277310924369747899159663865546218487394958,-0.99671787709497206703910614525139664804469273743016759776536312849162011173184358,-0.0010139860139860139860139860139860139860139860139860139860139860139860139860139860,-0.62500000000,0.99796819169060463812793386113641140615147481258319904715196524907167378967280880,AVAILABLE,356.1000000000,-356.8250000000,32.0000000000,12,0,1,0,0,2026-01,-0.0010139860139860139860139860139860139860139860139860139860139860139860139860139860,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,2026-02,False,1292,1292,0,0,0,0,0,27,19,19,19,0,683,608,1,0.52863777089783281733746130030959752321981424148606811145510835913312693498452012,1.0000000000,-1.0000000000,0.058049535603715170278637770897832817337461300309597523219814241486068111455108359,1.00000000000,1.1233552631578947368421052631578947368421052631578947368421052631578947368421053,AVAILABLE,683.0000000000,-608.0000000000,41.0000000000,21,1,0,0,0,2026-02,0.058049535603715170278637770897832817337461300309597523219814241486068111455108359,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,2026-03,False,801,801,0,0,0,0,0,10,22,22,22,0,407,394,0,0.50811485642946317103620474406991260923845193508114856429463171036204744069912609,0.99871007371007371007371007371007371007371007371007371007371007371007371007371007,-1.0000000000,0.015574282147315855181023720349563046192259675405742821473158551810237203495630462,1.00000000000,1.0316624365482233502538071065989847715736040609137055837563451776649746192893401,AVAILABLE,406.4750000000,-394.0000000000,76.5250000000,19,1,0,0,0,2026-03,0.015574282147315855181023720349563046192259675405742821473158551810237203495630462,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,2026-04,False,578,578,0,0,0,0,0,7,21,21,21,0,303,275,0,0.52422145328719723183391003460207612456747404844290657439446366782006920415224913,1.0000000000,-0.99545454545454545454545454545454545454545454545454545454545454545454545454545455,0.050605536332179930795847750865051903114186851211072664359861591695501730103806228,1.00000000000,1.1068493150684931506849315068493150684931506849315068493150684931506849315068493,AVAILABLE,303.0000000000,-273.7500000000,48.0000000000,17,1,0,0,0,2026-04,0.050605536332179930795847750865051903114186851211072664359861591695501730103806228,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,2026-05,False,272,272,0,0,0,0,0,1,20,20,20,0,144,128,0,0.52941176470588235294117647058823529411764705882352941176470588235294117647058824,1.0000000000,-1.0000000000,0.058823529411764705882352941176470588235294117647058823529411764705882352941176471,1.00000000000,1.125,AVAILABLE,144.0000000000,-128.0000000000,28.0000000000,8,1,0,0,0,2026-05,0.058823529411764705882352941176470588235294117647058823529411764705882352941176471,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,2026-06,False,696,696,0,0,0,0,0,38,21,21,21,0,348,348,0,0.5,1.0000000000,-1.0000000000,0E-10,0E-11,1,AVAILABLE,348.0000000000,-348.0000000000,26.0000000000,15,0,0,1,0,2026-06,0E-10,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,2026-07,False,1196,1196,0,0,0,0,0,33,22,22,22,0,566,630,0,0.47324414715719063545150501672240802675585284280936454849498327759197324414715719,0.99852031802120141342756183745583038869257950530035335689045936395759717314487633,-0.99690873015873015873015873015873015873015873015873015873015873015873015873015873,-0.052583612040133779264214046822742474916387959866220735785953177257525083612040134,-1.00000000000,0.89986505905159202455208760414137353167131728637335254616453242364292793994132656,AVAILABLE,565.1625000000,-628.0525000000,85.8900000000,20,0,1,0,0,2026-07,-0.052583612040133779264214046822742474916387959866220735785953177257525083612040134,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,2026-08,False,362,362,0,0,0,0,0,5,21,21,21,0,194,168,0,0.53591160220994475138121546961325966850828729281767955801104972375690607734806630,0.99677835051546391752577319587628865979381443298969072164948453608247422680412371,-0.99553571428571428571428571428571428571428571428571428571428571428571428571428571,0.072168508287292817679558011049723756906077348066298342541436464088397790055248619,1.00000000000,1.1562032884902840059790732436472346786248131539611360239162929745889387144992526,AVAILABLE,193.3750000000,-167.2500000000,17.0000000000,9,1,0,0,0,2026-08,0.072168508287292817679558011049723756906077348066298342541436464088397790055248619,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,2026-09,True,112,112,0,0,0,0,0,1,4,4,4,0,59,53,0,0.52678571428571428571428571428571428571428571428571428571428571428571428571428571,0.98771186440677966101694915254237288135593220338983050847457627118644067796610169,-1.0000000000,0.047098214285714285714285714285714285714285714285714285714285714285714285714285714,1.00000000000,1.0995283018867924528301886792452830188679245283018867924528301886792452830188679,AVAILABLE,58.2750000000,-53.0000000000,16.0000000000,15,1,0,0,0,2026-09,0.047098214285714285714285714285714285714285714285714285714285714285714285714285714,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,2026-01,False,715,715,0,0,0,0,0,7,20,20,20,0,350,365,0,0.48951048951048951048951048951048951048951048951048951048951048951048951048951049,0.97242857142857142857142857142857142857142857142857142857142857142857142857142857,-1.0217808219178082191780821917808219178082191780821917808219178082191780821917808,-0.045594405594405594405594405594405594405594405594405594405594405594405594405594406,-1.02500000000,0.91258881887652500335165571792465477946105376055771551146266255530231934575680386,AVAILABLE,340.3500000000,-372.9500000000,37.9500000000,21,0,1,0,0,2026-01,-0.045594405594405594405594405594405594405594405594405594405594405594405594405594406,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,2026-02,False,1292,1292,0,0,0,0,0,27,19,19,19,0,656,636,0,0.50773993808049535603715170278637770897832817337461300309597523219814241486068111,0.9750000000,-1.0234276729559748427672955974842767295597484276729559748427672955974842767295597,-0.0087461300309597523219814241486068111455108359133126934984520123839009287925696594,0.97500000000,0.98263942233830081425718236288216315870333384544476878168689506836687663235520049,AVAILABLE,639.6000000000,-650.9000000000,65.7750000000,23,0,1,0,0,2026-02,-0.0087461300309597523219814241486068111455108359133126934984520123839009287925696594,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,2026-03,False,801,801,0,0,0,0,0,10,22,22,22,0,397,404,0,0.49563046192259675405742821473158551810237203495630461922596754057428214731585518,0.97367758186397984886649874055415617128463476070528967254408060453400503778337531,-1.0250000000,-0.034394506866416978776529338327091136079900124843945068664169787765293383270911361,-1.02500000000,0.93347017628592127505433470176285921275054334701762859212750543347017628592127505,AVAILABLE,386.5500000000,-414.1000000000,85.7750000000,19,0,1,0,0,2026-03,-0.034394506866416978776529338327091136079900124843945068664169787765293383270911361,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,2026-04,False,578,578,0,0,0,0,0,7,21,21,21,0,296,282,0,0.51211072664359861591695501730103806228373702422145328719723183391003460207612457,0.9750000000,-1.0205673758865248226950354609929078014184397163120567375886524822695035460992908,0.0013840830449826989619377162629757785467128027681660899653979238754325259515570934,0.97500000000,1.0027797081306462821403752605976372480889506601806810284920083391243919388464211,AVAILABLE,288.6000000000,-287.8000000000,62.5750000000,17,1,0,0,0,2026-04,0.0013840830449826989619377162629757785467128027681660899653979238754325259515570934,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,2026-05,False,272,272,0,0,0,0,0,1,20,20,20,0,143,129,0,0.52573529411764705882352941176470588235294117647058823529411764705882352941176471,0.9750000000,-1.0250000000,0.026470588235294117647058823529411764705882352941176470588235294117647058823529412,0.97500000000,1.0544526375496313102665910380034032898468519568916619398752127056154282473057289,AVAILABLE,139.4250000000,-132.2250000000,30.9000000000,8,1,0,0,0,2026-05,0.026470588235294117647058823529411764705882352941176470588235294117647058823529412,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,2026-06,False,696,696,0,0,0,0,0,38,21,21,21,0,310,386,0,0.44540229885057471264367816091954022988505747126436781609195402298850574712643678,0.9750000000,-1.0250000000,-0.13419540229885057471264367816091954022988505747126436781609195402298850574712644,-1.02500000000,0.76393276886136737015038544167825097940098571970175660305825856186023000126374321,AVAILABLE,302.2500000000,-395.6500000000,105.9500000000,15,0,1,0,0,2026-06,-0.13419540229885057471264367816091954022988505747126436781609195402298850574712644,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,2026-07,False,1196,1196,0,0,0,0,0,33,22,22,22,0,533,663,0,0.44565217391304347826086956521739130434782608695652173913043478260869565217391304,0.97342870544090056285178236397748592870544090056285178236397748592870544090056285,-1.0220625942684766214177978883861236802413273001508295625942684766214177978883861,-0.13276755852842809364548494983277591973244147157190635451505016722408026755852843,-1.02500000000,0.76566771566974480817263171875403521846442182467506115085352940959450435526893463,AVAILABLE,518.8375000000,-677.6275000000,176.0900000000,29,0,1,0,0,2026-07,-0.13276755852842809364548494983277591973244147157190635451505016722408026755852843,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,2026-08,False,362,362,0,0,0,0,0,5,21,21,21,0,189,173,0,0.52209944751381215469613259668508287292817679558011049723756906077348066298342541,0.97169312169312169312169312169312169312169312169312169312169312169312169312169312,-1.0206647398843930635838150289017341040462427745664739884393063583815028901734104,0.019544198895027624309392265193370165745856353591160220994475138121546961325966851,0.97500000000,1.0400679597904573127566190004247486903582047288687526546793147387795554297040917,AVAILABLE,183.6500000000,-176.5750000000,18.0750000000,9,1,0,0,0,2026-08,0.019544198895027624309392265193370165745856353591160220994475138121546961325966851,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,2026-09,True,112,112,0,0,0,0,0,1,4,4,4,0,58,54,0,0.51785714285714285714285714285714285714285714285714285714285714285714285714285714,0.9625000000,-1.0250000000,0.0042410714285714285714285714285714285714285714285714285714285714285714285714285714,0.97500000000,1.0085817524841915085817524841915085817524841915085817524841915085817524841915086,AVAILABLE,55.8250000000,-55.3500000000,19.1000000000,15,1,0,0,0,2026-09,0.0042410714285714285714285714285714285714285714285714285714285714285714285714285714,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,2026-01,False,715,715,0,0,0,0,0,7,20,20,20,0,357,358,0,0.49930069930069930069930069930069930069930069930069930069930069930069930069930070,0.97247899159663865546218487394957983193277310924369747899159663865546218487394958,-1.0217178770949720670391061452513966480446927374301675977653631284916201117318436,-0.026013986013986013986013986013986013986013986013986013986013986013986013986013986,-0.65000000000,0.94914906704941562435923723600574123436538855854008611851548082837810129177773221,AVAILABLE,347.1750000000,-365.7750000000,33.9500000000,12,0,1,0,0,2026-01,-0.026013986013986013986013986013986013986013986013986013986013986013986013986013986,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,2026-02,False,1292,1292,0,0,0,0,0,27,19,19,19,0,683,609,0,0.52863777089783281733746130030959752321981424148606811145510835913312693498452012,0.9750000000,-1.0233579638752052545155993431855500821018062397372742200328407224958949096880131,0.033049535603715170278637770897832817337461300309597523219814241486068111455108359,0.97500000000,1.0685145814112078302378755666091700429218981908620482169360985197962212684022624,AVAILABLE,665.9250000000,-623.2250000000,49.7750000000,21,1,0,0,0,2026-02,0.033049535603715170278637770897832817337461300309597523219814241486068111455108359,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,2026-03,False,801,801,0,0,0,0,0,10,22,22,22,0,407,394,0,0.50811485642946317103620474406991260923845193508114856429463171036204744069912609,0.97371007371007371007371007371007371007371007371007371007371007371007371007371007,-1.0250000000,-0.0094257178526841448189762796504369538077403245942571785268414481897627965043695381,0.97500000000,0.98130493995295282902067599356196607651355701374272625974990714374148817630308283,AVAILABLE,396.3000000000,-403.8500000000,81.7750000000,19,0,1,0,0,2026-03,-0.0094257178526841448189762796504369538077403245942571785268414481897627965043695381,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,2026-04,False,578,578,0,0,0,0,0,7,21,21,21,0,303,275,0,0.52422145328719723183391003460207612456747404844290657439446366782006920415224913,0.9750000000,-1.0204545454545454545454545454545454545454545454545454545454545454545454545454545,0.025605536332179930795847750865051903114186851211072664359861591695501730103806228,0.97500000000,1.0527394209354120267260579064587973273942093541202672605790645879732739420935412,AVAILABLE,295.4250000000,-280.6250000000,52.9500000000,17,1,0,0,0,2026-04,0.025605536332179930795847750865051903114186851211072664359861591695501730103806228,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,2026-05,False,272,272,0,0,0,0,0,1,20,20,20,0,144,128,0,0.52941176470588235294117647058823529411764705882352941176470588235294117647058824,0.9750000000,-1.0250000000,0.033823529411764705882352941176470588235294117647058823529411764705882352941176471,0.97500000000,1.0701219512195121951219512195121951219512195121951219512195121951219512195121951,AVAILABLE,140.4000000000,-131.2000000000,30.9000000000,8,1,0,0,0,2026-05,0.033823529411764705882352941176470588235294117647058823529411764705882352941176471,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,2026-06,False,696,696,0,0,0,0,0,38,21,21,21,0,348,348,0,0.5,0.9750000000,-1.0250000000,-0.0250000000,-0.02500000000,0.95121951219512195121951219512195121951219512195121951219512195121951219512195122,AVAILABLE,339.3000000000,-356.7000000000,29.9500000000,15,0,1,0,0,2026-06,-0.0250000000,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,2026-07,False,1196,1196,0,0,0,0,0,33,22,22,22,0,566,630,0,0.47324414715719063545150501672240802675585284280936454849498327759197324414715719,0.97352031802120141342756183745583038869257950530035335689045936395759717314487633,-1.0219087301587301587301587301587301587301587301587301587301587301587301587301587,-0.077583612040133779264214046822742474916387959866220735785953177257525083612040134,-1.02500000000,0.85587194830712835069761301020110981240364863448029481090862492767580119679560114,AVAILABLE,551.0125000000,-643.8025000000,112.8650000000,20,0,1,0,0,2026-07,-0.077583612040133779264214046822742474916387959866220735785953177257525083612040134,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,2026-08,False,362,362,0,0,0,0,0,5,21,21,21,0,194,168,0,0.53591160220994475138121546961325966850828729281767955801104972375690607734806630,0.97177835051546391752577319587628865979381443298969072164948453608247422680412371,-1.0205357142857142857142857142857142857142857142857142857142857142857142857142857,0.047168508287292817679558011049723756906077348066298342541436464088397790055248619,0.97500000000,1.0995917177019539224263633712452610090405365995917177019539224263633712452610090,AVAILABLE,188.5250000000,-171.4500000000,18.0750000000,9,1,0,0,0,2026-08,0.047168508287292817679558011049723756906077348066298342541436464088397790055248619,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,2026-09,True,112,112,0,0,0,0,0,1,4,4,4,0,59,53,0,0.52678571428571428571428571428571428571428571428571428571428571428571428571428571,0.96271186440677966101694915254237288135593220338983050847457627118644067796610169,-1.0250000000,0.022098214285714285714285714285714285714285714285714285714285714285714285714285714,0.97500000000,1.0455591348366313851817763460653474459272894615738610216290842153704555913483663,AVAILABLE,56.8000000000,-54.3250000000,17.1000000000,15,1,0,0,0,2026-09,0.022098214285714285714285714285714285714285714285714285714285714285714285714285714,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,2026-01,False,715,715,0,0,0,0,0,7,20,20,20,0,350,365,0,0.48951048951048951048951048951048951048951048951048951048951048951048951048951049,0.94742857142857142857142857142857142857142857142857142857142857142857142857142857,-1.0467808219178082191780821917808219178082191780821917808219178082191780821917808,-0.070594405594405594405594405594405594405594405594405594405594405594405594405594406,-1.05000000000,0.86789242949682653929202381731335470784531832755349080677877380095530982137014984,AVAILABLE,331.6000000000,-382.0750000000,53.4250000000,21,0,1,0,0,2026-01,-0.070594405594405594405594405594405594405594405594405594405594405594405594405594406,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,2026-02,False,1292,1292,0,0,0,0,0,27,19,19,19,0,656,636,0,0.50773993808049535603715170278637770897832817337461300309597523219814241486068111,0.9500000000,-1.0484276729559748427672955974842767295597484276729559748427672955974842767295597,-0.033746130030959752321981424148606811145510835913312693498452012383900928792569659,0.95000000000,0.93461307738452309538092381523695260947810437912417516496700659868026394721055789,AVAILABLE,623.2000000000,-666.8000000000,74.5500000000,23,0,1,0,0,2026-02,-0.033746130030959752321981424148606811145510835913312693498452012383900928792569659,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,2026-03,False,801,801,0,0,0,0,0,10,22,22,22,0,397,404,0,0.49563046192259675405742821473158551810237203495630461922596754057428214731585518,0.94867758186397984886649874055415617128463476070528967254408060453400503778337531,-1.0500000000,-0.059394506866416978776529338327091136079900124843945068664169787765293383270911361,-1.05000000000,0.88784771334276284771334276284771334276284771334276284771334276284771334276284771,AVAILABLE,376.6250000000,-424.2000000000,91.0250000000,19,0,1,0,0,2026-03,-0.059394506866416978776529338327091136079900124843945068664169787765293383270911361,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,2026-04,False,578,578,0,0,0,0,0,7,21,21,21,0,296,282,0,0.51211072664359861591695501730103806228373702422145328719723183391003460207612457,0.9500000000,-1.0455673758865248226950354609929078014184397163120567375886524822695035460992908,-0.023615916955017301038062283737024221453287197231833910034602076124567474048442907,0.95000000000,0.95370527386806850941156520264541292182465660505341699169069018144819399694760047,AVAILABLE,281.2000000000,-294.8500000000,71.4000000000,17,0,1,0,0,2026-04,-0.023615916955017301038062283737024221453287197231833910034602076124567474048442907,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,2026-05,False,272,272,0,0,0,0,0,1,20,20,20,0,143,129,0,0.52573529411764705882352941176470588235294117647058823529411764705882352941176471,0.9500000000,-1.0500000000,0.0014705882352941176470588235294117647058823529411764705882352941176470588235294118,0.95000000000,1.0029531192321889996308600959763750461424880029531192321889996308600959763750461,AVAILABLE,135.8500000000,-135.4500000000,33.8000000000,8,1,0,0,0,2026-05,0.0014705882352941176470588235294117647058823529411764705882352941176470588235294118,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,2026-06,False,696,696,0,0,0,0,0,38,21,21,21,0,310,386,0,0.44540229885057471264367816091954022988505747126436781609195402298850574712643678,0.9500000000,-1.0500000000,-0.15919540229885057471264367816091954022988505747126436781609195402298850574712644,-1.05000000000,0.72662225511966444608931655563779916111522329138909449790278805822847273624475697,AVAILABLE,294.5000000000,-405.3000000000,121.9000000000,15,0,1,0,0,2026-06,-0.15919540229885057471264367816091954022988505747126436781609195402298850574712644,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,2026-07,False,1196,1196,0,0,0,0,0,33,22,22,22,0,533,663,0,0.44565217391304347826086956521739130434782608695652173913043478260869565217391304,0.94842870544090056285178236397748592870544090056285178236397748592870544090056285,-1.0470625942684766214177978883861236802413273001508295625942684766214177978883861,-0.15776755852842809364548494983277591973244147157190635451505016722408026755852843,-1.05000000000,0.72819170198897295817862943449497805035274289562483569275535596601856086660592550,AVAILABLE,505.5125000000,-694.2025000000,205.2900000000,29,0,1,0,0,2026-07,-0.15776755852842809364548494983277591973244147157190635451505016722408026755852843,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,2026-08,False,362,362,0,0,0,0,0,5,21,21,21,0,189,173,0,0.52209944751381215469613259668508287292817679558011049723756906077348066298342541,0.94669312169312169312169312169312169312169312169312169312169312169312169312169312,-1.0456647398843930635838150289017341040462427745664739884393063583815028901734104,-0.0054558011049723756906077348066298342541436464088397790055248618784530386740331492,0.95000000000,0.98908236594803758982863460475400773908236594803758982863460475400773908236594804,AVAILABLE,178.9250000000,-180.9000000000,19.6750000000,9,0,1,0,0,2026-08,-0.0054558011049723756906077348066298342541436464088397790055248618784530386740331492,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,2026-09,True,112,112,0,0,0,0,0,1,4,4,4,0,58,54,0,0.51785714285714285714285714285714285714285714285714285714285714285714285714285714,0.9375000000,-1.0500000000,-0.020758928571428571428571428571428571428571428571428571428571428571428571428571429,0.95000000000,0.95899470899470899470899470899470899470899470899470899470899470899470899470899471,AVAILABLE,54.3750000000,-56.7000000000,20.2000000000,15,0,1,0,0,2026-09,-0.020758928571428571428571428571428571428571428571428571428571428571428571428571429,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,2026-01,False,715,715,0,0,0,0,0,7,20,20,20,0,357,358,0,0.49930069930069930069930069930069930069930069930069930069930069930069930069930070,0.94747899159663865546218487394957983193277310924369747899159663865546218487394958,-1.0467178770949720670391061452513966480446927374301675977653631284916201117318436,-0.051013986013986013986013986013986013986013986013986013986013986013986013986013986,-0.67500000000,0.90266195209820535059043298418840483020881980118753752752018146640869971312295684,AVAILABLE,338.2500000000,-374.7250000000,41.4250000000,12,0,1,0,0,2026-01,-0.051013986013986013986013986013986013986013986013986013986013986013986013986013986,,AVAILABLE,AVAILABLE,AVAILABLE
