entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,omitted_month,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-02,2614,1819,795,795,0,0,0,0,148,145,151,6,590,1229,0,0.32435404068169323804288070368334249587685541506322155030236393622869708631115998,1.9763071702375446972385858774197550894483438042200296112681043496797248812044395,-0.99617859530620561774037393667525897153240803406980009491658553307344523088368340,-0.032040826383273959775785541779130166706325799550284137440517896556474166490064667,-1.0,0.95239557552979930244640306794047126431548491140170846209111053220416521709955609,AVAILABLE,1166.0212304401513713707656676776555027745228444898174706481815663110376799106193,-1224.3034936313267042029195681738932760133294738717843166524836201472641887560469,125.39258811739630401967797528685748687438278692832560046253018835152284814889718,21,4,4,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.053945481862014904058611887671326894995337640711508444779803767784761856726404028,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-03,2894,1985,909,909,0,0,0,1,145,142,148,6,643,1342,0,0.32392947103274559193954659949622166246851385390428211586901763224181360201511335,1.9824437666297351606457319390188644709818394395597291422017904578045231662182163,-0.99720203150199294915063565096643205860129162769726122030591726217780047603289694,-0.032006944248239208798462169676484618539854208933409934113244182102921835243241617,-1.0,0.95252455392117224284050223059270451359557437476781738385574782560141515138439169,AVAILABLE,1274.7113419429197082952056367891298548413227596369058384357512643683083958783131,-1338.2451262756745377601530435969518226429333643697245576505409658426082388361477,125.39258811739630401967797528685748687438278692832560046253018835152284814889718,21,4,4,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.053945481862014904058611887671326894995337640711508444779803767784761856726404028,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-04,2974,2051,923,923,0,0,0,1,146,144,149,5,674,1377,0,0.32862018527547537786445636274987810823988298391028766455387615797172111165285227,1.9800121923799973872848808838066715652174590534673069679794274609729673033517840,-0.99607761249396345885283033772803910668727630476401313751208262757622468512039528,-0.018074429419829080356088571119362854681527093916665623567042257180244480229976564,-1.0,0.97297267044621386207684895171760813273194770348237475522505402359287147843305169,AVAILABLE,1334.5282176641182390300097156856966349565674020369648964181341086957799624591024,-1371.5988724041876828403473750515098499083794716600460903541377781724613914107843,125.39258811739630401967797528685748687438278692832560046253018835152284814889718,20,5,3,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.034907097971350116916900960576643110645628814207578779190550070466174224164517316,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-05,3168,2193,975,975,0,0,0,1,149,147,150,3,719,1474,0,0.32786137710898312813497492020063839489284085727314181486548107615139078887368901,1.9803946918607283862411117493816339085932031368561219984586726413818872857567915,-0.99690827062193937642238334413813647714263289498326589625636609167832348834030488,-0.020765621271716794865131646809949104892716749569440134149611486539111656796386822,-1.0,0.96900933623888521346301759569758213115441420649554148295258529711879111251747349,AVAILABLE,1423.9037834478637097073593478053947802785130553995517168917856291535769584591331,-1469.4427908967386408465930492596131673082408872053339310818836191338488218136094,125.39258811739630401967797528685748687438278692832560046253018835152284814889718,21,4,4,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.036949881448298209253547909783462104459611635944184267037575207462912848115321801,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-06,2965,2067,898,898,0,0,0,1,146,143,149,6,669,1398,0,0.32365747460087082728592162554426705370101596516690856313497822931785195936139332,1.9839546008511019418682455508318254901270572826736017893138066041899667932531401,-0.99669849949162951364544345580610170567525336345302562967918792663659190480532132,-0.031987844373445022238255286749123817919207972906961893198146155411159989468547938,-1.0,0.95254800508310584690982566308251077338622581943452480770162015029771158403509504,AVAILABLE,1327.2656279693871991098562735064912528950013221086395970509366182030877846863507,-1393.3845022892980600763299512169301845340042021073298302915047214379554829178392,134.74552091781635867937843598675351756321311078917633535364186559992508099670710,21,4,4,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.052791408085788167943558589563083428860858412040778891455154987371841193212335505,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-07,2632,1812,820,820,0,0,0,1,145,142,148,6,623,1189,0,0.34381898454746136865342163355408388520971302428256070640176600441501103752759382,1.9815115996041439900463540960979566712758805186571148655358681971516990936485303,-0.99528794130589305269424641944759675352101983242786345675715419602585593518649176,0.028192254051145069616677488491078623768422175699035822927477675359142289407447921,-1.0,1.0431675496091674007741025388726479083102029403487713518090244427168021079020706,AVAILABLE,1234.4817265533817057988786018690270062048735631233825612288458868255085353430344,-1183.3973622127068396534589927231925399364925807567296500842563390747427069367387,56.000000000000000000000000000000000000000000000000000000000000000000000000000000,21,5,3,0,0,2026-08,-0.16925999497150612007476631621798629156569035047674141662409521856158333425335224,0.015933111255478970645324512274956076501790770093101502560422261477710792222240100,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-08,3091,2163,928,928,0,0,0,1,147,145,149,4,718,1445,0,0.33194637078132223763291724456773000462320850670365233472029588534442903374942210,1.9795187297684708086014047771849931019581022460450554111383419442683986143748170,-0.99625956613002898770285657712330216747739773432392367210588608979893118197774983,-0.0084607605566943350230324197523562574197514162911326495587960627714957710756957758,-1.0,0.98728765787920010116738943790422349790301336078584079925601970864711507510031496,AVAILABLE,1421.2944479737620405758086300188250472059174126603497851973295159847102051211186,-1439.5950730578918872306277539431716320048397260980697061930053997594555579578485,103.38878877110050840995835417851926897084304136634921630139780993851701469596139,21,5,3,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.022774948360152331108288103563294121701323249580131052699760312246702046865540938,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-09,3252,2252,1000,1000,0,0,0,1,163,160,166,6,737,1515,0,0.32726465364120781527531083481349911190053285968028419182948490230905861456483126,1.9800467408056472735085598779088535240243112790506781345961051777268795184818434,-0.99643489927669153982861212874687118805833628492412283191692262585641015934705234,-0.022337666265730747009120224259629130862549759768959282929310951237900171531823159,-1.0,0.96667695945591771764265654614277820298336926929687188522167758953961283238397264,AVAILABLE,1459.2944479737620405758086300188250472059174126603497851973295159847102051211186,-1509.5988724041876828403473750515098499083794716600460903541377781724613914107843,122.39258811739630401967797528685748687438278692832560046253018835152284814889718,21,4,4,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.038403972548467566272302531212732155927337811800881240722329614081117271566607215,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,target_first,2026-01,2898,2002,896,896,0,0,0,1,147,144,150,6,660,1342,0,0.32967032967032967032967032967032967032967032967032967032967032967032967032967033,1.9800829694314398638526917223932655322495508017679342886520333671984271424093312,-0.99718694937517841078390602935566801565606303692347581979966617260722306352196386,-0.015669393724644913650961715592283329533333199992241718112292697946019698929229213,-1.0,0.97655840467212944442420677061245453897812795334224626544573720827475804428049189,AVAILABLE,1306.8547598247503101427765367795552512847035291668366305103420223509619139901586,-1338.2248860614894272720018913953064770104365955513045501711520036388933512464755,125.39258811739630401967797528685748687438278692832560046253018835152284814889718,21,5,3,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.034259139396262308702120752669701699124396359140535641693916081764664109824658875,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,target_first,2026-02,2614,1819,795,795,0,0,0,0,148,145,151,6,590,1229,0,0.32435404068169323804288070368334249587685541506322155030236393622869708631115998,1.9763071702375446972385858774197550894483438042200296112681043496797248812044395,-0.99617859530620561774037393667525897153240803406980009491658553307344523088368340,-0.032040826383273959775785541779130166706325799550284137440517896556474166490064667,-1.0,0.95239557552979930244640306794047126431548491140170846209111053220416521709955609,AVAILABLE,1166.0212304401513713707656676776555027745228444898174706481815663110376799106193,-1224.3034936313267042029195681738932760133294738717843166524836201472641887560469,125.39258811739630401967797528685748687438278692832560046253018835152284814889718,21,4,4,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.053945481862014904058611887671326894995337640711508444779803767784761856726404028,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,target_first,2026-03,2894,1985,909,909,0,0,0,1,145,142,148,6,644,1341,0,0.32443324937027707808564231738035264483627204030226700251889168765743073047858942,1.9824710278616765656757851502936798988219297509889842211735268080253235960843371,-0.99719994502287437566006938374120195573671391824737103478787544059851471949004303,-0.030495609235644750360175016024091671436579649739455274163622015856070449852813406,-1.0,0.95473246965472527438363600682314184313229353951237675468190048480533531233514340,AVAILABLE,1276.7113419429197082952056367891298548413227596369058384357512643683083958783131,-1337.2451262756745377601530435969518226429333643697245576505409658426082388361477,125.39258811739630401967797528685748687438278692832560046253018835152284814889718,21,4,4,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.053945481862014904058611887671326894995337640711508444779803767784761856726404028,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,target_first,2026-04,2974,2051,923,923,0,0,0,1,146,144,149,5,675,1376,0,0.32910775231594344222330570453437347635299853729887859580692345197464651389566065,1.9800418039468418356000143936084394591949146696843924391379764573270814258653369,-0.99607476192164802532001989465952750720085717417154512380387919925324229026946533,-0.016611728298424887279540545765876750342180433750892829807900375171468273501551405,-1.0,0.97514177530271449430288372858584002441585641751746698186154251960087054439743354,AVAILABLE,1336.5282176641182390300097156856966349565674020369648964181341086957799624591024,-1370.5988724041876828403473750515098499083794716600460903541377781724613914107843,125.39258811739630401967797528685748687438278692832560046253018835152284814889718,20,5,3,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.034907097971350116916900960576643110645628814207578779190550070466174224164517316,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R,NATURAL,0,target_first,2026-05,3168,2193,975,975,0,0,0,1,149,147,150,3,720,1473,0,0.32831737346101231190150478796169630642954856361149110807113543091655266757865937,1.9804219214553662634824435386186038614979347991660440512385911516021902200821293,-0.99690617168821360546272440547156358948285192614075623291370238909290483490401181,-0.019397632215629243565542043526775370282593630554392254532648422243626020681475741,-1.0,0.97103121230695170641520459717449658142591826638488205272879155268307475886269740,AVAILABLE,1425.9037834478637097073593478053947802785130553995517168917856291535769584591331,-1468.4427908967386408465930492596131673082408872053339310818836191338488218136094,125.39258811739630401967797528685748687438278692832560046253018835152284814889718,21,4,4,0,0,2026-07,-0.18999748185259980958411300245014401033439301739365741434802039488257175612465985,-0.036949881448298209253547909783462104459611635944184267037575207462912848115321801,AVAILABLE,AVAILABLE,AVAILABLE
