entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,atr_reference_model,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1R,2293,2293,0,0,0,0,0,14,164,164,170,6,1165,1128,0,0.50806803314435237679895333624073266463148713475795900566942869603139991277802006,0.97267048008537401429212769481236688372529739776620773644301833967149834489876524,-1.0259539195495325701603695327545850236772999003643591160491134422312121395274993,-0.010516751832713481243160954422487783326656266556199332728863321901226219616204276,0.94201299516968929911735415505623790799678329576459373986939392640371073771794710,0.97916235063237037668899767298650230231372304241925366980070098463329275205288602,AVAILABLE,1133.1611092994607266503287644564074195399714683976320129561163657172955718070615,-1157.2760212518727391408968329471719067079942876109970829033999628368072933870192,51.293491706144700628911373908288687627543093645282209730766679709724781840798239,16,5,4,0,0,2026-08,-0.11743434742749520033498444748869935671079487905921122181452837545406822869577105,-0.025724794205967398888135676054999285052731726511066192396555310938451665512867811,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.060403531646477240138156227148021457084110579561042034620934369905464091236328244,0.040025396436064651258267559397284154511738907834068107952161244717441554197846755,0.3403,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1R,2293,2293,0,0,0,0,0,14,164,164,170,6,1179,1114,0,0.51417357174007849978194505015263846489315307457479284779764500654164849542084605,0.97268133830179361744112656661671236940159824795041754721840778666396772751442443,-1.0259481237075643513946645336910847133684983425017121706622857967651074257804883,0.0016943253587387647228224734013238171966756130774683515275692991192709456694476899,0.94630589855733581252858389366179644309875807669443188218650204936528994863523953,1.0033993060972457968251526518117446596915486697946950250094858888158240572410026,AVAILABLE,1146.7912978578146749630882220411038835244843343335422881705027804768179507395064,-1142.9062098102266874536562905318683706925071535469073581177863775963296723194640,46.209015669081144608092744055684538734743664829613353920680387887982838101787881,16,5,4,0,0,2026-08,-0.11743434742749520033498444748869935671079487905921122181452837545406822869577105,-0.012178591980519890421759285150306493567487411078071514118858165316777741952151804,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.049634202260911684410530696488835193072189870726604188057604558553331374314047337,0.052080043796379312351923533034526510522815533561885375848540392902954826605447944,0.5257,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1R,2293,2293,0,0,0,0,0,14,164,164,170,6,1165,1128,0,0.50806803314435237679895333624073266463148713475795900566942869603139991277802006,0.94590769389496994144838459485699337269598580404242177775352760069970147775900206,-1.0540603962003962010885303984901311195679321390221453802122674452094412165368087,-0.037940542314176595307673020710192160349674658136746017355681649969950924842687611,0.88402599033937859823470831011247581599356659152918747973878785280742147543589419,0.92683001039537465760432762100771585270575329021773355598047070679042380941636697,AVAILABLE,1101.9824633876399817873680530083972791908234617094213710828596548151522215892374,-1188.9801269140469148278622894968679028726274528169799888794376781962496922535202,97.949973798145097337616674593311023792459077602140342983745695658535103102883581,16,4,5,0,0,2026-08,-0.15791639219117658828751027106710472954820709994937333469726922465424543083049757,-0.053695575119816297200599386670764779506050848836211767054973616195791097824200793,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.088288297967800527654101345967932797919431302671769540776625633712803431367142856,0.012806089646239544913495616731760831367272194561107024757161403411234844826213572,0.0691,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1R,2293,2293,0,0,0,0,0,14,164,164,170,6,1179,1114,0,0.51417357174007849978194505015263846489315307457479284779764500654164849542084605,0.94592268066526537609235535892942341574202645766008644742292831580508649656838617,-1.0540758564010366350568951567919756111684498964890489580863649081824905297292732,-0.025729465122724349341689592886380559826342778503078333099249028949453759557035626,0.89261179711467162505716778732359288619751615338886376437300409873057989727047906,0.94975674631909843296741388201630293058461415704817967352978126230961068921378187,AVAILABLE,1115.2428405043478784128869681777902071598491935812419215116324843341969794541273,-1174.2405040307548114533812046662608308416531846888005393082105077152944501184103,69.949973798145097337616674593311023792459077602140342983745695658535103102883581,16,4,5,0,0,2026-08,-0.15791639219117658828751027106710472954820709994937333469726922465424543083049757,-0.040149372894368788734222995766071988020806533403217088777276470574117174263484819,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.077544751429981097501390370129267925021678236109068598039667915011509353513733254,0.024773048525292641701885745396808312345309528588018286878850785459491339494512610,0.1591,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,58,164,164,170,6,927,1366,0,0.40427387701700828608809419973833406018316615787178368948975141735717400784997819,1.4950809061488673139158576051779935275080906148867313915857605177993527508090615,-0.99887262079062957540263543191800878477306002928257686676427525622254758418740849,0.0093676406454426515481901439162668992586131705189707806367204535542956825119930222,-1.00000000000,1.0157424915351127918737082801987599489908095510311771689899300822303328789411196,AVAILABLE,1385.9400000000,-1364.4600000000,54.1600000000,19,6,3,0,0,2026-08,-0.076923076923076923076923076923076923076923076923076923076923076923076923076923077,-0.0100000000,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.045958933218567129158343093164221165495150993486950719741332564641661341595424941,0.066363039129117289602387693991991059180794181950884144056668632517342387107495104,0.6225,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,58,164,164,170,6,985,1308,0,0.42956825119930222416048844308765808983863933711295246402093327518534670737025730,1.4953705583756345177664974619289340101522842639593908629441624365482233502538071,-0.99882262996941896024464831804281345565749235474006116207951070336391437308868502,0.072603576101177496729175752289576973397296118621892716964675098124727431312690798,-1.00000000000,1.1274283177441330006276502916277574514336451173399874469941674448509713270976532,AVAILABLE,1472.9400000000,-1306.4600000000,36.0000000000,18,8,1,0,0,2026-08,-0.076923076923076923076923076923076923076923076923076923076923076923076923076923077,0.054935064935064935064935064935064935064935064935064935064935064935064935064935065,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,0.011605424209693847720859528139607162529348953284774855447750400807461634802088815,0.13286615990990990990990990990990990990990990990990990990990990990990990990990991,0.9898,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,58,164,164,170,6,927,1366,0,0.40427387701700828608809419973833406018316615787178368948975141735717400784997819,1.4550809061488673139158576051779935275080906148867313915857605177993527508090615,-1.0388726207906295754026354319180087847730600292825768667642752562225475841874085,-0.030632359354557348451809856083733100741386829481029219363279546445704317488006978,-1.04000000000,0.95050384046226481572827848636459727996617574519061376929039532097808470157141850,AVAILABLE,1348.8600000000,-1419.1000000000,118.7000000000,19,2,7,0,0,2026-08,-0.11692307692307692307692307692307692307692307692307692307692307692307692307692308,-0.0500000000,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.085958933218567129158343093164221165495150993486950719741332564641661341595424941,0.026363039129117289602387693991991059180794181950884144056668632517342387107495104,0.1421,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,58,164,164,170,6,985,1308,0,0.42956825119930222416048844308765808983863933711295246402093327518534670737025730,1.4553705583756345177664974619289340101522842639593908629441624365482233502538071,-1.0388226299694189602446483180428134556574923547400611620795107033639143730886850,0.032603576101177496729175752289576973397296118621892716964675098124727431312690798,-1.04000000000,1.0550199443618540161026803456041448946849379590515020827507028363679182796332004,AVAILABLE,1433.5400000000,-1358.7800000000,51.4800000000,18,7,2,0,0,2026-08,-0.11692307692307692307692307692307692307692307692307692307692307692307692307692308,0.014935064935064935064935064935064935064935064935064935064935064935064935064935065,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.028394575790306152279140471860392837470651046715225144552249599192538365197911185,0.092866159909909909909909909909909909909909909909909909909909909909909909909909910,0.8506,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,58,164,164,170,6,927,1366,0,0.40427387701700828608809419973833406018316615787178368948975141735717400784997819,1.4150809061488673139158576051779935275080906148867313915857605177993527508090615,-1.0788726207906295754026354319180087847730600292825768667642752562225475841874085,-0.070632359354557348451809856083733100741386829481029219363279546445704317488006978,-1.08000000000,0.89010273182515233351880250247669195380460596848833579871619145846621520756714210,AVAILABLE,1311.7800000000,-1473.7400000000,199.3200000000,19,2,7,0,0,2026-08,-0.15692307692307692307692307692307692307692307692307692307692307692307692307692308,-0.0900000000,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12595893321856712915834309316422116549515099348695071974133256464166134159542494,-0.013636960870882710397612306008008940819205818049115855943331367482657612892504896,0.0068,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,58,164,164,170,6,985,1308,0,0.42956825119930222416048844308765808983863933711295246402093327518534670737025730,1.4153705583756345177664974619289340101522842639593908629441624365482233502538071,-1.0788226299694189602446483180428134556574923547400611620795107033639143730886850,-0.0073964238988225032708242477104230266027038813781072830353249018752725686873092019,-1.08000000000,0.98798100772447027141945999574799801573240734179009283537665650910637091630642761,AVAILABLE,1394.1400000000,-1411.1000000000,78.8000000000,18,5,4,0,0,2026-08,-0.15692307692307692307692307692307692307692307692307692307692307692307692307692308,-0.025064935064935064935064935064935064935064935064935064935064935064935064935064935,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.068394575790306152279140471860392837470651046715225144552249599192538365197911185,0.052866159909909909909909909909909909909909909909909909909909909909909909909909910,0.4068,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,28,164,164,170,6,921,1372,0,0.40165721761883994766681203663323157435673789795028347143480156999563890100305277,1.4933767643865363735070575461454940282301845819761129207383279044516829533116178,-0.99572400388726919339164237123420796890184645286686103012633624878522837706511173,0.0040412850705044337839802296845471725541503125454281145515336531472597761302514898,-1.00000000000,1.0067831348819051337107163771227796213156353699004489556900253757563927386297092,AVAILABLE,1375.4000000000000000000000000000000000000000000000000000000000000000000000000000,-1366.1333333333333333333333333333333333333333333333333333333333333333333333333333,51.700000000000000000000000000000000000000000000000000000000000000000000000000001,19,6,3,0,0,2026-08,-0.15384615384615384615384615384615384615384615384615384615384615384615384615384615,-0.0034005037783375314861460957178841309823677581863979848866498740554156171284634761,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.059794051446978247937727961457037312702629563169657570111517649626029600752976472,0.068966162604277057688649764952039346756881606478084834651232303470014401782560257,0.5415,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,28,164,164,170,6,949,1344,0,0.41386829481029219363279546445704317488006977758395115569123419101613606628870475,1.4935721812434141201264488935721812434141201264488935721812434141201264488935722,-0.99563492063492063492063492063492063492063492063492063492063492063492063492063490,0.034568978049135048698938799244076173862480011629597325192615205698502689344381452,-1.00000000000,1.0592367477082502989238740534077321642088481466719808688720605819051414906337186,AVAILABLE,1417.4000000000000000000000000000000000000000000000000000000000000000000000000000,-1338.1333333333333333333333333333333333333333333333333333333333333333333333333333,41.00000000000000000000000000000000000000000000000000000000000000000000000000000,19,7,2,0,0,2026-08,-0.15384615384615384615384615384615384615384615384615384615384615384615384615384615,0.027068214804063860667634252539912917271407837445573294629898403483309143686502177,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.032325928584618825799840305032992355968924503814212852063680318765719160535056167,0.10179176885317767344207953754830331679660572586195757050535534741811863620320578,0.8399,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,28,164,164,170,6,921,1372,0,0.40165721761883994766681203663323157435673789795028347143480156999563890100305277,1.4600434310532030401737242128121606948968512486427795874049945711183496199782952,-1.0290573372206025267249757045675413022351797862001943634596695821185617103984333,-0.029292048262828899549353103648786160779183020787905218781799680186073557203081582,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.95242704693549910284257248087638115025025970346586079894229861176692794409294454,AVAILABLE,1344.7000000000000000000000000000000000000000000000000000000000000000000000000099,-1411.8666666666666666666666666666666666666666666666666666666666666666666666666505,85.916666666666666666666666666666666666666666666666666666666666666666666666666252,19,2,7,0,0,2026-08,-0.1871794871794871794871794871794871794871794871794871794871794871794871794871793,-0.036733837111670864819479429051217464315701091519731318219983207388748950461796522,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.093127384780311581271061294790370646035962896502990903444850982959362934086309804,0.035632829270943724355316431618706013423548273144751501317898970136681068449226929,0.1821,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,28,164,164,170,6,949,1344,0,0.41386829481029219363279546445704317488006977758395115569123419101613606628870475,1.4602388479100807867931155602388479100807867931155602388479100807867931155602503,-1.0289682539682539682539682539682539682539682539682539682539682539682539682539569,0.0012356447158017153656054659107428405291466782962639918592818723651693560110483381,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,1.0020487851908985730813729271114539143848823756266872348630929425376012340918044,AVAILABLE,1385.7666666666666666666666666666666666666666666666666666666666666666666666666775,-1382.9333333333333333333333333333333333333333333333333333333333333333333333333181,52.849999999999999999999999999999999999999999999999999999999999999999999999999854,19,5,4,0,0,2026-08,-0.1871794871794871794871794871794871794871794871794871794871794871794871794871793,-0.0062651185292694726656990807934204160619254958877600387034349298500241896468309594,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.065659261917952159133173638366325689302257837147546185397013652099052493868389496,0.068458435519844340108746204214969983463272392528624237172022014084785302869872459,0.5092,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,28,164,164,170,6,921,1372,0,0.40165721761883994766681203663323157435673789795028347143480156999563890100305277,1.4267100977198697068403908794788273615635179153094462540716612377850162866449409,-1.0623906705539358600583090379008746355685131195335276967930029154518950437317909,-0.062625381596162232882686436982119494112516354121238552115133013519406890536416062,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.90148188803512623490669593852908891328210757409440175631174533479692645444564708,AVAILABLE,1313.9999999999999999999999999999999999999999999999999999999999999999999999999906,-1457.6000000000000000000000000000000000000000000000000000000000000000000000000171,157.26666666666666666666666666666666666666666666666666666666666666666666666666863,19,1,8,0,0,2026-08,-0.22051282051282051282051282051282051282051282051282051282051282051282051282051304,-0.070067170445004198152812762384550797649034424853064651553316540722082283795130972,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12646071811364491460439462812370397936929622983632423677818431629269626741964313,0.0022994959376103910219830982853726800902149398114181679845656368033477351158936000,0.0293,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,28,164,164,170,6,949,1344,0,0.41386829481029219363279546445704317488006977758395115569123419101613606628870475,1.4269055145767474534597822269055145767474534597822269055145767474534597822268946,-1.0623015873015873015873015873015873015873015873015873015873015873015873015873136,-0.032097688617531617967727867422590492804186655037069341474051460968163977322285531,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.94844975719088531938737392603660814344415390362345909600298841987299215539781542,AVAILABLE,1354.1333333333333333333333333333333333333333333333333333333333333333333333333230,-1427.7333333333333333333333333333333333333333333333333333333333333333333333333495,90.416666666666666666666666666666666666666666666666666666666666666666666666667188,19,3,6,0,0,2026-08,-0.22051282051282051282051282051282051282051282051282051282051282051282051282051304,-0.039598451862602805999032414126753749395258829221093372036768263183357522980164804,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.098992595251285492466506971699659022635591170480879518730346985432385827201722821,0.035125102186511006775412870881636650129939059195290903838688680751451969536539131,0.1722,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,18,164,164,170,6,950,1343,0,0.41430440470998691670300915830789358918447448757086785870039249890972525076319232,1.4645657894736842105263157894736842105263157894736842105263157894736842105263158,-0.99082278481012658227848101265822784810126582278481012658227848101265822784810127,0.026455516790231138246838203227213257740950719581334496293065852594853903183602268,-1.00000000000,1.0455877656076803126232926898002893268453980122869972006688334867642361959156067,AVAILABLE,1391.3375000000,-1330.6750000000,65.7250000000,21,6,3,0,0,2026-08,-0.098269230769230769230769230769230769230769230769230769230769230769230769230769231,0.010637713029136888400219901044529961517317207256734469488730071467839472237493128,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.035182680171940735321017011157856228278763490031095664898481799890250594475946588,0.090644832259221548572221965103901513398435692136807516082750960336927847456842690,0.7959,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,2293,2293,0,0,0,0,0,18,164,164,170,6,968,1325,0,0.42215438290449193196685564762320104666375926733536851286524204099433057130396860,1.4652246900826446280991735537190082644628099173553719008264462809917355371900826,-0.99069811320754716981132075471698113207547169811320754716981132075471698113207547,0.046080462276493676406454426515481901439162668992586131705189707806367204535542957,-1.00000000000,1.0804940293675129030414992286742720018283276515512217418629896966118803207191422,AVAILABLE,1418.3375000000,-1312.6750000000,50.3875000000,21,7,2,0,0,2026-08,-0.098269230769230769230769230769230769230769230769230769230769230769230769230769231,0.032627817482133040131940626717976910390324354040681693238042880703683342495876855,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.018423238801963491333026537812547936800122718208314158613284246050007669888019635,0.11170657338184088828591683829192021700875728531038232727667622363771100729047252,0.9217,AVAILABLE,WHOLE_SESSION
